CarID,Marca,Modelo,Año,Clase,Tracción,Potencia_hp,Torque_Nm,Peso_kg,0_100_kmh_s,VelMax_kmh,PP,Precio_CR
GT-CAR-00256,Renault,Megane RS,1991,N100,RWD,401.2,408.4,1225,6.24,274,551,249687
GT-CAR-00257,Alfa Romeo,4C,1995,N700,FWD,156.0,179.3,1651,8.34,176,280,93313
GT-CAR-00258,Alfa Romeo,Giulia QV,2004,Gr.4,RR,314.9,365.3,1679,7.14,243,429,94464
GT-CAR-00259,Mazda,Mazda3 MPS,2006,N200,AWD,360.5,493.8,1377,6.8,246,417,181605
GT-CAR-00260,Pagani,Zonda,2022,N100,MR,449.8,524.5,1398,5.18,241,468,238036
GT-CAR-00261,Mitsubishi,3000GT,1989,N500,RR,416.0,595.3,1340,6.39,278,525,249544
GT-CAR-00262,Alfa Romeo,Giulia QV,2019,N600,AWD,272.2,295.7,1371,7.37,236,372,183774
GT-CAR-00263,Pagani,Zonda,1990,N100,FWD,216.5,283.6,1453,7.29,243,351,381375
GT-CAR-00264,Porsche,959,2023,N600,AWD,346.3,492.2,1292,6.86,279,461,254190
GT-CAR-00265,Aston Martin,Vanquish,1993,Gr.B,FWD,292.1,367.3,1426,7.33,237,389,188361
GT-CAR-00266,Alfa Romeo,147 GTA,2021,N200,AWD,258.3,317.5,1403,7.43,226,310,122991
GT-CAR-00267,Alfa Romeo,Giulia QV,2023,N400,FWD,186.4,187.8,1596,7.02,218,324,48631
GT-CAR-00268,Bugatti,Chiron,1996,N100,AWD,458.3,548.3,1537,4.8,298,584,323821
GT-CAR-00269,Pagani,Zonda,2004,N400,MR,350.1,474.2,1637,5.88,258,405,256645
GT-CAR-00270,Subaru,BRZ,2001,N500,MR,529.2,565.2,1179,6.22,309,654,423015
GT-CAR-00271,Alfa Romeo,147 GTA,1997,Gr.4,RR,467.9,647.4,1394,4.98,258,552,170047
GT-CAR-00272,Citroën,DS3 Racing,2022,N500,FWD,205.6,219.7,1641,8.52,229,315,118153
GT-CAR-00273,Mazda,RX-7,1992,Gr.4,AWD,282.8,368.2,1205,5.5,241,341,134072
GT-CAR-00274,Porsche,911 Turbo,1985,N200,RWD,489.9,636.9,1469,5.82,313,552,235429
GT-CAR-00275,Peugeot,208 GTi,1996,Gr.B,RWD,222.4,200.4,1207,7.64,223,321,160044
GT-CAR-00276,Porsche,911 Turbo,1998,N100,RWD,396.6,441.4,1193,6.62,252,541,171502
GT-CAR-00277,Alfa Romeo,4C,2022,N300,FWD,177.5,199.6,1271,7.4,224,332,127462
GT-CAR-00278,Porsche,911 Turbo,2012,Gr.4,RWD,353.5,392.9,1294,5.06,251,452,172859
GT-CAR-00279,Ferrari,488 GTB,1994,Gr.3,MR,531.0,433.1,1544,5.05,313,591,214368
GT-CAR-00280,Citroën,DS3 Racing,2015,Gr.3,FWD,278.8,358.6,1603,6.98,253,352,161887
GT-CAR-00281,McLaren,650S,2019,N500,RR,551.1,609.3,1162,4.41,313,633,300751
GT-CAR-00282,Bugatti,Chiron,2014,N500,MR,317.5,456.0,1501,7.43,245,434,476278
GT-CAR-00283,Bugatti,Chiron,1997,N700,RR,393.0,432.4,1448,7.26,255,483,251361
GT-CAR-00284,Lamborghini,Aventador,2002,N500,AWD,431.9,586.9,1508,5.59,275,484,249812
GT-CAR-00285,BMW,Z4 M,1985,N700,AWD,409.4,496.7,1530,5.82,260,480,250666
GT-CAR-00286,Citroën,DS3 Racing,1991,N200,MR,314.1,419.8,1404,7.6,241,446,105531
GT-CAR-00287,Citroën,DS3 Racing,2021,N500,AWD,399.1,365.5,1547,6.08,261,471,115301
GT-CAR-00288,Honda,Civic Type R,2010,N300,MR,356.9,432.9,1431,6.08,260,382,118276
GT-CAR-00289,Alfa Romeo,147 GTA,2002,N100,AWD,195.6,265.4,1392,7.05,233,280,91061
GT-CAR-00290,Chevrolet,Corvette,1986,N700,AWD,283.3,367.0,1510,7.81,249,409,180786
GT-CAR-00291,Subaru,BRZ,2022,Gr.B,MR,353.2,370.5,1463,6.18,239,467,177953
GT-CAR-00292,Bugatti,Veyron,2015,N300,AWD,491.6,578.4,1396,5.29,297,583,416284
GT-CAR-00293,Mazda,Miata MX-5,1991,Gr.4,RWD,348.9,400.4,1583,6.27,251,455,201430
GT-CAR-00294,Alfa Romeo,Giulia QV,1998,N400,AWD,390.3,363.5,1263,6.12,264,552,165497
GT-CAR-00295,Ford,Shelby GT350,1993,N700,RR,484.3,662.7,1233,6.02,298,568,269301
GT-CAR-00296,Renault,Megane RS,2022,N300,FWD,288.5,362.7,1507,7.7,239,409,147958
GT-CAR-00297,Honda,NSX,2022,N200,FWD,189.4,251.3,1432,7.74,226,311,105299
GT-CAR-00298,Renault,Megane RS,2005,N200,RWD,252.6,312.6,1518,6.69,236,397,116825
GT-CAR-00299,Ford,Focus RS,1985,N100,AWD,310.0,474.8,1205,7.78,255,439,105672
GT-CAR-00300,Honda,Integra Type R,1994,Gr.3,RR,344.4,450.0,1530,6.68,254,464,102362
GT-CAR-00301,Peugeot,508 PSE,1994,N200,MR,133.7,162.9,1535,8.17,207,274,131262
GT-CAR-00302,BMW,M5,2012,N600,FWD,177.4,234.4,1451,8.07,211,268,83804
GT-CAR-00303,Toyota,GR Yaris,2010,Gr.B,MR,556.7,517.8,1431,4.82,316,590,158680
GT-CAR-00304,Nissan,Skyline GT-R,1988,N300,MR,203.6,231.3,1186,7.61,214,351,80944
GT-CAR-00305,Renault,Clio V6,2003,N600,AWD,492.1,532.2,1230,5.16,303,597,212861
GT-CAR-00306,Audi,RS6,2013,N700,RR,194.5,219.9,1402,6.28,213,306,114579
GT-CAR-00307,Ford,GT,1994,N400,RWD,302.2,371.5,1330,6.91,241,460,181561
GT-CAR-00308,Honda,Integra Type R,2012,N500,RR,475.3,672.4,1678,5.77,276,552,226536
GT-CAR-00309,Honda,S2000,2003,Gr.4,RR,385.2,489.5,1195,6.16,273,467,189269
GT-CAR-00310,Honda,NSX,2018,Gr.B,RWD,242.7,246.0,1224,6.94,212,322,169237
GT-CAR-00311,Subaru,BRZ,2010,N700,RWD,323.8,340.9,1577,6.07,262,465,93066
GT-CAR-00312,BMW,M5,2022,Gr.B,MR,567.4,530.5,1354,5.03,323,597,313558
GT-CAR-00313,Mazda,Miata MX-5,2012,N600,RR,380.3,481.1,1499,6.53,256,416,164178
GT-CAR-00314,Peugeot,508 PSE,2019,Gr.4,AWD,362.2,345.6,1574,5.86,259,401,173308
GT-CAR-00315,McLaren,MP4-12C,2006,N400,AWD,268.3,334.7,1385,6.46,217,430,189452
GT-CAR-00316,Porsche,Cayman GT4,1999,Gr.3,AWD,401.4,573.9,1401,6.58,287,514,231573
GT-CAR-00317,Ford,Mustang GT,1998,N300,FWD,166.1,163.2,1690,7.28,195,275,63434
GT-CAR-00318,Mitsubishi,Lancer Evo,1996,N500,MR,504.8,617.1,1301,5.86,275,604,182390
GT-CAR-00319,Ford,Focus RS,2007,Gr.B,MR,469.7,555.6,1398,5.76,293,544,340274
GT-CAR-00320,Citroën,DS3 Racing,2011,N700,FWD,275.8,388.1,1402,7.55,248,373,111355
GT-CAR-00321,Ford,Focus RS,1998,Gr.B,AWD,385.5,499.6,1329,6.28,276,514,208024
GT-CAR-00322,Renault,Clio V6,2018,N100,AWD,526.7,678.3,1504,4.96,305,609,269964
GT-CAR-00323,Alfa Romeo,147 GTA,2018,Gr.B,AWD,281.5,275.4,1316,6.84,251,406,89640
GT-CAR-00324,Pagani,Huayra,2000,N700,AWD,334.6,364.7,1445,7.16,257,421,343204
GT-CAR-00325,Aston Martin,Vantage,1988,N400,AWD,222.0,234.8,1275,7.87,235,360,107979
GT-CAR-00326,McLaren,MP4-12C,2019,Gr.3,AWD,302.9,312.0,1560,7.02,267,401,220504
GT-CAR-00327,Nissan,Silvia,2009,N200,AWD,450.0,562.7,1440,5.83,283,512,188125
GT-CAR-00328,Aston Martin,DB11,2015,N100,RR,469.2,554.1,1205,5.96,295,622,113643
GT-CAR-00329,Alfa Romeo,147 GTA,2023,N200,RR,326.0,385.6,1561,6.55,249,395,203609
GT-CAR-00330,Peugeot,206 RC,1996,Gr.3,RR,384.2,471.1,1421,5.96,259,484,226872
GT-CAR-00331,Pagani,Zonda,2013,N700,RR,508.2,559.0,1249,5.25,283,625,413117
GT-CAR-00332,Citroën,C4 VTS,2001,N300,AWD,273.4,408.9,1550,6.51,230,372,146765
GT-CAR-00333,Nissan,Silvia,2001,Gr.4,FWD,284.1,409.3,1363,5.78,238,374,69679
GT-CAR-00334,Alfa Romeo,Giulia QV,1997,Gr.3,RR,436.0,590.5,1459,6.18,274,463,199854
GT-CAR-00335,Bugatti,Chiron,2009,N700,RR,349.0,392.1,1388,6.76,280,425,208554
GT-CAR-00336,Subaru,BRZ,2017,Gr.4,RR,500.5,749.5,1013,6.48,276,681,180572
GT-CAR-00337,Honda,Prelude,2014,N100,AWD,305.0,347.7,1401,6.44,238,396,117266
GT-CAR-00338,BMW,Z4 M,2001,Gr.4,RR,346.9,417.6,1554,6.11,246,413,238863
GT-CAR-00339,McLaren,MP4-12C,2010,N300,RR,548.6,538.6,1213,5.5,314,724,292857
GT-CAR-00340,Pagani,Zonda,2006,N400,RR,401.6,424.3,1663,4.9,301,447,352430
GT-CAR-00341,Subaru,BRZ,2008,N600,FWD,90.0,120.0,1390,8.82,169,230,68551
GT-CAR-00342,McLaren,MP4-12C,2011,N700,AWD,310.1,297.0,1151,6.48,235,456,298246
GT-CAR-00343,Subaru,BRZ,1987,N100,RWD,277.2,366.3,1479,6.44,249,353,194921
GT-CAR-00344,Renault,Megane RS,2020,N400,AWD,414.1,578.5,1756,5.65,292,509,314986
GT-CAR-00345,Ferrari,F40,1996,N100,RR,304.0,302.4,1361,6.01,245,374,253691
GT-CAR-00346,Lamborghini,Aventador,2024,N200,FWD,174.6,225.1,1477,8.82,211,263,198609
GT-CAR-00347,Bugatti,Veyron,2001,Gr.B,RR,368.9,499.9,1473,6.79,289,440,246825
GT-CAR-00348,Chevrolet,Camaro ZL1,2002,N600,MR,401.9,675.5,1433,6.87,264,505,116310
GT-CAR-00349,Pagani,Zonda,1987,Gr.3,RR,318.9,437.5,1496,7.15,247,439,176768
GT-CAR-00350,Toyota,Chaser,2013,N500,AWD,348.4,304.9,1319,6.6,270,475,110489
GT-CAR-00351,Toyota,Chaser,2009,Gr.3,RWD,442.4,591.8,1260,6.8,262,511,179928
GT-CAR-00352,Ford,Shelby GT350,1996,N100,FWD,295.5,361.6,1669,6.72,241,410,95923
GT-CAR-00353,Porsche,911 GT3,2005,N300,AWD,324.6,366.0,1217,7.01,244,498,161448
GT-CAR-00354,Chevrolet,Corvette C7,2016,N200,RR,523.5,630.6,1391,5.55,310,590,193151
GT-CAR-00355,Honda,S2000,2021,Gr.B,AWD,533.8,599.6,1368,4.27,306,627,138186
GT-CAR-00356,Mazda,Mazda6 MPS,2007,N200,RWD,402.4,455.3,1215,6.19,266,548,131607
GT-CAR-00357,Ferrari,458 Italia,2021,N700,FWD,317.0,346.0,1242,8.53,240,415,193966
GT-CAR-00358,Citroën,DS3 Racing,2019,Gr.B,FWD,387.0,453.5,1484,6.81,276,446,224563
GT-CAR-00359,Pagani,Zonda,2016,N300,RWD,224.2,211.7,1665,7.31,231,308,309481
GT-CAR-00360,Chevrolet,Corvette,1995,N600,MR,419.6,531.3,1715,5.26,264,455,200121
GT-CAR-00361,Alfa Romeo,147 GTA,2011,N400,RR,445.6,512.7,1163,5.77,279,542,165411
GT-CAR-00362,Honda,NSX,2017,Gr.B,RWD,230.1,284.3,1473,8.06,231,317,107619
GT-CAR-00363,Ford,Shelby GT350,2006,N700,FWD,346.9,328.6,1398,6.4,246,410,249813
GT-CAR-00364,BMW,1M Coupe,2015,Gr.B,FWD,267.9,289.8,1406,7.3,240,431,322650
GT-CAR-00365,Pagani,Huayra,2024,Gr.4,MR,567.1,684.8,1403,4.21,318,646,353738
GT-CAR-00366,Toyota,MR2,2017,Gr.B,FWD,292.4,353.3,1254,7.44,263,390,147457
GT-CAR-00367,Mercedes-Benz,C63 AMG,2018,N600,RWD,417.2,488.8,1526,6.42,262,499,295601
GT-CAR-00368,Ferrari,Enzo,2024,N200,FWD,287.8,332.3,1432,7.39,260,384,301560
GT-CAR-00369,Nissan,March,2006,N200,FWD,197.8,240.0,1243,7.91,204,344,107743
GT-CAR-00370,Citroën,DS3 Racing,2004,Gr.B,FWD,205.8,279.7,1301,7.6,233,332,89041
GT-CAR-00371,Honda,S2000,1989,N700,AWD,550.1,726.4,1263,4.97,317,630,326585
GT-CAR-00372,BMW,1M Coupe,1999,N700,RR,288.9,346.3,1585,7.09,247,367,175526
GT-CAR-00373,Nissan,Skyline GT-R,2022,N300,MR,496.6,550.1,1456,4.38,301,581,189391
GT-CAR-00374,Lamborghini,Huracan,1988,N700,AWD,354.5,410.4,1470,6.42,255,450,215168
GT-CAR-00375,McLaren,720S,1995,N300,AWD,322.9,402.3,1315,4.85,248,418,309633
GT-CAR-00376,Honda,Civic Type R,2008,N100,RWD,293.6,310.3,1460,7.86,258,376,116599
GT-CAR-00377,Alfa Romeo,4C,1990,Gr.3,MR,264.8,335.5,1452,6.5,228,329,130193
GT-CAR-00378,Citroën,DS3 Racing,2010,N100,AWD,423.6,556.1,1371,5.48,273,573,174211
GT-CAR-00379,Mazda,Miata MX-5,2011,N100,AWD,371.7,491.2,1106,6.63,293,537,114923
GT-CAR-00380,Alfa Romeo,147 GTA,1988,Gr.4,FWD,265.9,266.5,1516,6.97,253,378,214900
GT-CAR-00381,Pagani,Zonda,1985,N200,FWD,201.4,182.3,1490,7.57,217,254,506051
GT-CAR-00382,Renault,Clio V6,1993,N300,FWD,264.5,277.0,1426,7.38,219,380,172212
GT-CAR-00383,Bugatti,Veyron,2014,Gr.3,AWD,286.4,342.9,1449,7.84,228,325,212711
GT-CAR-00384,Nissan,Silvia,1995,N600,RWD,141.9,185.6,1511,7.74,218,270,69699
GT-CAR-00385,McLaren,MP4-12C,2021,Gr.B,RR,391.0,437.1,1415,5.18,285,484,238944
GT-CAR-00386,Peugeot,206 RC,2016,N700,FWD,230.7,264.1,1433,6.71,229,309,113011
GT-CAR-00387,Honda,NSX,1989,N500,FWD,331.0,412.7,965,6.89,259,548,258925
GT-CAR-00388,BMW,Z4 M,2012,N400,FWD,256.8,287.9,1459,7.42,221,372,135261
GT-CAR-00389,Toyota,MR2,1989,N700,AWD,391.4,470.3,1214,5.48,259,491,215723
GT-CAR-00390,Alfa Romeo,147 GTA,2013,N600,RWD,336.4,401.8,1236,6.39,265,446,101399
GT-CAR-00391,Audi,RS6,1989,Gr.B,RR,372.1,490.4,1371,5.95,262,430,196054
GT-CAR-00392,McLaren,650S,1997,N100,RR,472.8,595.5,1472,3.88,277,546,329881
GT-CAR-00393,Audi,TT RS,1991,N500,RR,258.2,220.7,1440,7.22,238,442,116078
GT-CAR-00394,Audi,R8,2016,N700,RR,282.0,322.5,1233,7.31,227,406,351673
GT-CAR-00395,Porsche,959,2008,N600,RR,429.2,510.6,1312,6.06,303,534,167033
GT-CAR-00396,Aston Martin,Vanquish,2013,N600,RR,538.7,619.1,1448,4.24,314,635,286153
GT-CAR-00397,Audi,TT RS,1994,N100,FWD,316.9,385.2,1574,7.01,242,441,72463
GT-CAR-00398,Bugatti,Chiron,2000,Gr.B,RR,257.7,320.6,1395,6.27,247,381,271009
GT-CAR-00399,Audi,RS6,2009,N600,RR,289.8,389.0,1557,6.1,247,336,169590
GT-CAR-00400,Alfa Romeo,4C,2004,N100,RWD,212.7,324.4,1313,7.0,239,382,97117
GT-CAR-00401,Lamborghini,Gallardo,1985,N700,MR,304.4,425.1,1607,7.42,261,414,255545
GT-CAR-00402,BMW,M4,1997,N300,RR,450.3,381.0,1643,6.06,262,529,128105
GT-CAR-00403,Peugeot,208 GTi,2015,N600,FWD,244.0,254.2,1146,7.47,240,417,120489
GT-CAR-00404,Ford,Focus RS,2013,N200,FWD,345.6,368.5,1361,7.06,264,488,136471
GT-CAR-00405,Toyota,86,1999,N400,RWD,410.5,561.7,1454,6.72,290,544,125402
GT-CAR-00406,Chevrolet,Corvette Z06,2020,N500,FWD,278.8,263.8,1178,6.5,243,450,103534
GT-CAR-00407,Aston Martin,DB11,1987,Gr.4,AWD,418.2,479.7,1524,6.39,277,471,190998
GT-CAR-00408,Audi,R8,2010,Gr.3,RWD,309.4,445.6,1312,6.62,254,426,206585
GT-CAR-00409,Subaru,Impreza WRX,1998,N700,FWD,356.1,378.8,1590,7.08,257,475,158278
GT-CAR-00410,Ferrari,488 GTB,2007,Gr.4,RWD,361.8,402.5,1261,6.82,262,419,330349
GT-CAR-00411,BMW,1M Coupe,1995,N100,AWD,331.2,429.9,1582,5.72,248,418,114718
GT-CAR-00412,Aston Martin,DB11,2022,N500,RR,311.4,324.5,1587,7.08,249,402,280417
GT-CAR-00413,Renault,R.S. 01,2003,N200,RR,255.1,300.5,1621,7.23,229,311,102471
GT-CAR-00414,Peugeot,208 GTi,2002,N500,FWD,246.6,303.6,1491,7.5,207,273,145476
GT-CAR-00415,McLaren,650S,1988,N600,RR,381.8,500.8,1292,6.51,237,514,294193
GT-CAR-00416,Honda,S2000,2002,N400,AWD,369.2,489.5,1472,6.1,267,439,102100
GT-CAR-00417,Nissan,GT-R,1987,N500,MR,354.6,401.2,1402,6.87,250,471,123795
GT-CAR-00418,Ford,Mustang GT,2013,Gr.3,AWD,287.6,321.9,1168,7.8,236,441,86497
GT-CAR-00419,Honda,Civic Type R,2003,Gr.4,FWD,282.6,383.9,1391,5.91,252,379,121499
GT-CAR-00420,Mazda,RX-8,1996,Gr.4,MR,445.6,542.3,1264,5.64,295,547,139601
GT-CAR-00421,Pagani,Huayra,2021,N200,MR,483.6,635.8,1284,5.41,289,548,396942
GT-CAR-00422,Alfa Romeo,Giulia QV,2005,N700,RR,289.9,420.3,1189,7.77,250,437,270062
GT-CAR-00423,Nissan,March,1992,Gr.4,MR,382.2,458.7,1391,6.86,276,424,160635
GT-CAR-00424,Mercedes-Benz,E63 AMG,2011,N200,FWD,287.0,358.2,1345,7.34,247,442,201211
GT-CAR-00425,Porsche,Cayman GT4,2024,N700,AWD,287.7,382.4,1648,7.86,243,371,341459
GT-CAR-00426,Aston Martin,Vanquish,2023,N300,FWD,355.2,411.2,1460,6.25,267,394,240865
GT-CAR-00427,Lamborghini,Diablo,1987,N400,AWD,241.7,250.3,1351,6.79,238,366,174953
GT-CAR-00428,Nissan,Silvia,2022,N500,FWD,270.6,344.1,1183,7.43,239,427,103131
GT-CAR-00429,Renault,Clio V6,2010,N700,AWD,375.6,352.1,1345,6.3,292,468,112724
GT-CAR-00430,Mitsubishi,FTO,2017,N400,AWD,373.4,503.8,1464,6.87,258,438,174443
GT-CAR-00431,Lamborghini,Diablo,1995,Gr.4,RWD,482.3,557.8,1504,6.71,298,553,481528
GT-CAR-00432,Audi,RS5,2019,N500,RWD,522.9,702.5,1472,4.3,312,663,314362
GT-CAR-00433,Chevrolet,Corvette,1997,N500,FWD,266.4,339.2,1573,6.39,251,363,189228
GT-CAR-00434,Subaru,Levorg,2024,N400,RWD,217.7,253.7,1342,7.69,217,344,127754
GT-CAR-00435,Mercedes-Benz,E63 AMG,1998,Gr.B,MR,425.1,473.7,1338,5.25,273,513,299600
GT-CAR-00436,Nissan,Skyline GT-R,1987,N700,AWD,426.9,348.0,1284,5.48,276,544,239479
GT-CAR-00437,Honda,Prelude,2024,Gr.4,FWD,124.6,159.6,1452,8.39,196,242,67987
GT-CAR-00438,BMW,Z4 M,1993,N200,AWD,369.9,432.3,1444,6.01,276,472,240110
GT-CAR-00439,Pagani,Zonda,2012,N200,AWD,380.5,435.2,1344,5.72,258,490,248153
GT-CAR-00440,Nissan,Skyline GT-R,1994,Gr.4,AWD,388.9,492.9,1006,6.02,274,539,221475
GT-CAR-00441,Porsche,959,1999,N300,FWD,208.3,221.6,1215,7.43,210,433,94600
GT-CAR-00442,Nissan,Skyline GT-R,2011,N200,MR,635.7,655.5,1439,4.98,352,690,169664
GT-CAR-00443,Honda,Prelude,1989,N100,AWD,269.6,287.8,1092,7.57,244,408,154392
GT-CAR-00444,Porsche,911 GT3,2003,Gr.B,RWD,150.6,193.2,1451,7.89,220,272,163435
GT-CAR-00445,Citroën,C4 VTS,1986,N200,RR,297.3,407.5,1259,6.83,227,418,105364
GT-CAR-00446,Lamborghini,Diablo,2021,N400,FWD,210.4,266.6,1154,7.31,221,351,215793
GT-CAR-00447,Bugatti,Chiron,2022,N400,AWD,449.0,545.1,1238,4.58,312,506,264665
GT-CAR-00448,Renault,R.S. 01,1994,N400,MR,408.8,506.1,1533,5.22,279,427,339133
GT-CAR-00449,Porsche,959,2001,N100,AWD,129.9,156.7,1641,9.44,191,214,133370
GT-CAR-00450,Bugatti,Chiron,1986,N500,FWD,147.0,176.1,1265,7.89,181,297,131307
GT-CAR-00451,Alfa Romeo,4C,2017,N500,AWD,293.7,326.4,1417,6.91,268,395,60629
GT-CAR-00452,Bugatti,Veyron,1994,N700,MR,133.1,120.0,1240,8.54,203,317,253056
GT-CAR-00453,Subaru,Levorg,2017,N400,AWD,360.1,440.4,1169,7.13,254,505,126931
GT-CAR-00454,Audi,R8,1989,Gr.3,FWD,257.3,322.6,1436,6.19,227,387,234341
GT-CAR-00455,Toyota,Supra,2023,N600,RR,292.7,304.5,1189,7.05,246,466,133828
GT-CAR-00456,Ferrari,F40,1992,N500,RR,301.4,312.4,1229,7.54,243,453,170606
GT-CAR-00457,Honda,S2000,2022,N600,FWD,193.3,193.0,1438,7.7,231,355,52680
GT-CAR-00458,Audi,RS5,1990,N600,RR,346.8,472.0,1588,7.58,253,393,136861
GT-CAR-00459,Peugeot,508 PSE,2022,N400,FWD,283.9,322.4,1348,6.15,233,368,148185
GT-CAR-00460,Porsche,911 Turbo,2014,Gr.4,FWD,395.3,590.5,1733,6.2,280,451,244619
GT-CAR-00461,Renault,Clio V6,1985,N500,AWD,471.5,576.2,1565,5.89,301,594,256995
GT-CAR-00462,Toyota,GR Yaris,2020,Gr.3,RWD,379.9,445.9,1490,5.76,262,555,170084
GT-CAR-00463,McLaren,720S,2012,N400,AWD,297.9,357.9,1339,7.28,241,409,152831
GT-CAR-00464,Ferrari,F40,1993,Gr.3,FWD,205.3,260.8,1458,7.81,206,289,280862
GT-CAR-00465,Peugeot,508 PSE,2009,N500,RWD,292.6,433.3,1364,7.36,242,385,117088
GT-CAR-00466,Mitsubishi,3000GT,1987,N100,FWD,242.0,227.4,1135,7.2,230,375,195130
GT-CAR-00467,Toyota,GR Yaris,2001,N100,RR,168.8,258.3,1500,7.28,191,267,93281
GT-CAR-00468,BMW,M4,2014,N500,FWD,217.4,336.9,1252,6.73,237,383,149151
GT-CAR-00469,Chevrolet,Corvette Z06,2000,N500,AWD,354.3,435.6,1237,7.38,271,482,85807
GT-CAR-00470,Nissan,March,2022,N100,RWD,393.6,603.5,1416,7.37,251,455,156917
GT-CAR-00471,Nissan,GT-R,2008,Gr.4,FWD,235.2,266.6,1510,6.73,243,327,168638
GT-CAR-00472,Ford,Shelby GT350,1985,Gr.3,RR,497.6,702.8,1158,6.13,301,602,298703
GT-CAR-00473,Aston Martin,Vantage,2004,N600,AWD,323.1,399.8,1347,7.02,258,402,288371
GT-CAR-00474,Lamborghini,Gallardo,1999,Gr.B,MR,441.1,564.5,1513,5.22,295,578,225041
GT-CAR-00475,Honda,Integra Type R,1998,Gr.4,MR,480.7,537.8,1235,5.66,291,592,331857
GT-CAR-00476,Renault,Clio V6,1998,Gr.4,MR,462.6,603.4,1128,5.86,278,610,274654
GT-CAR-00477,Peugeot,508 PSE,2007,Gr.3,AWD,390.7,571.6,1664,4.91,289,483,176078
GT-CAR-00478,Alfa Romeo,4C,1996,N300,FWD,310.8,448.1,1588,7.77,257,384,180771
GT-CAR-00479,Porsche,Cayman GT4,2013,N500,AWD,410.0,477.3,1527,6.87,271,512,454841
GT-CAR-00480,Ferrari,Enzo,2020,N700,RR,452.0,611.3,1439,6.12,281,534,146298
GT-CAR-00481,Toyota,Supra,2019,N100,MR,394.7,391.3,1413,5.65,266,447,117383
GT-CAR-00482,Porsche,911 GT3,1993,N700,FWD,253.0,323.4,1530,7.61,239,328,143891
GT-CAR-00483,Ford,Shelby GT350,2019,N100,RWD,220.9,250.2,1166,7.8,210,391,135337
GT-CAR-00484,Porsche,911 Turbo,1994,N500,RWD,333.9,369.3,1377,7.13,244,424,200830
GT-CAR-00485,Bugatti,Veyron,2007,N700,RR,527.0,562.1,1430,4.24,301,603,342829
GT-CAR-00486,Renault,Clio V6,2022,N700,MR,355.4,518.1,1170,6.58,258,492,65502
GT-CAR-00487,Peugeot,206 RC,2020,N500,AWD,393.5,499.3,1547,5.54,278,485,159961
GT-CAR-00488,Toyota,GR Yaris,2008,Gr.B,RR,532.0,720.5,1334,4.62,313,634,576141
GT-CAR-00489,Pagani,Zonda,2020,Gr.4,MR,285.7,312.4,1242,8.1,256,380,275963
GT-CAR-00490,Lamborghini,Aventador,1993,N600,RR,572.5,698.5,1348,5.69,298,644,200396
GT-CAR-00491,Ford,Shelby GT350,2009,N100,MR,294.6,355.6,1638,7.06,264,380,250737
GT-CAR-00492,Porsche,Cayman GT4,1986,N400,FWD,251.3,326.4,1423,6.95,205,330,217521
GT-CAR-00493,Lamborghini,Huracan,2024,Gr.4,MR,697.3,764.4,1405,4.15,351,787,470601
GT-CAR-00494,Mercedes-Benz,AMG GT,1996,Gr.B,AWD,474.8,548.9,1371,5.2,284,589,257202
GT-CAR-00495,Toyota,Chaser,1992,Gr.3,MR,460.5,591.8,1483,6.05,278,535,115333
GT-CAR-00496,Porsche,959,1991,N600,RR,304.0,336.3,1310,6.21,234,441,266023
GT-CAR-00497,Mitsubishi,FTO,1992,Gr.B,MR,459.2,648.7,1663,5.65,292,480,234381
GT-CAR-00498,BMW,M3,1993,N100,MR,585.8,533.3,1173,4.46,300,675,478337
GT-CAR-00499,Renault,Megane RS,1989,N500,AWD,523.1,689.0,1195,5.17,311,667,349306
GT-CAR-00500,BMW,M4,1992,N400,AWD,206.6,195.2,1161,7.42,217,374,145800
GT-CAR-00501,Peugeot,208 GTi,2024,N700,MR,477.9,494.6,1399,4.13,304,560,175356
GT-CAR-00502,Lamborghini,Gallardo,2010,N700,RWD,407.9,659.1,1179,4.98,292,511,177401
GT-CAR-00503,Mazda,Miata MX-5,2010,Gr.B,RWD,488.3,565.0,1205,4.52,301,627,244512
GT-CAR-00504,McLaren,MP4-12C,2004,Gr.B,RWD,461.0,442.0,1329,6.19,284,568,313525
GT-CAR-00505,Ferrari,Enzo,1999,N600,RR,314.5,379.8,1356,4.85,258,394,113585
GT-CAR-00506,Mercedes-Benz,E63 AMG,2022,N600,RWD,297.1,298.5,1455,7.64,242,377,183831
GT-CAR-00507,Mercedes-Benz,A45 AMG,2006,Gr.4,AWD,375.4,418.1,1470,7.16,260,447,82234
GT-CAR-00508,Subaru,Impreza WRX,1995,N700,AWD,480.8,569.6,1366,6.27,286,630,533687
GT-CAR-00509,Honda,Civic Type R,1992,N200,FWD,260.6,330.7,1254,7.3,244,397,101445
GT-CAR-00510,Chevrolet,Camaro ZL1,2003,N500,MR,429.8,517.0,1530,5.56,281,522,178669
GT-CAR-00511,Renault,Megane RS,1998,N100,RWD,399.6,496.0,1221,6.73,277,523,126859
GT-CAR-00512,Bugatti,Veyron,2018,N400,MR,341.4,391.9,1361,5.89,259,464,159063
GT-CAR-00513,Mitsubishi,FTO,1995,N600,MR,366.4,373.3,1840,6.71,268,404,147151
GT-CAR-00514,Toyota,Supra,2011,Gr.3,RWD,314.3,359.9,1269,7.32,253,471,212865
