CarID	Juego	Plataforma	DebutAprox	País_Marca	Es_DLC
GT-CAR-00175	Gran Turismo 5	PS2	1997	JP	False
GT-CAR-00176	Gran Turismo 1	PS1	2002	JP	True
GT-CAR-00176	Gran Turismo 3	PS2	2000	JP	False
GT-CAR-00176	Gran Turismo 4	PS2	2000	JP	False
GT-CAR-00176	Gran Turismo 5	PS2	1999	JP	False
GT-CAR-00177	Gran Turismo 1	PS1	1997	IT	False
GT-CAR-00177	Gran Turismo 3	PS2	1997	IT	False
GT-CAR-00177	Gran Turismo 7	PS4/PS5	1997	IT	False
GT-CAR-00178	Gran Turismo 2	PS1	2010	JP	False
GT-CAR-00178	Gran Turismo 3	PS2	2013	JP	True
GT-CAR-00178	Gran Turismo 4	PS2	2011	JP	False
GT-CAR-00178	Gran Turismo 5	PS2	2014	JP	True
GT-CAR-00179	Gran Turismo 2	PS1	2005	IT	False
GT-CAR-00179	Gran Turismo 5	PS2	2003	IT	False
GT-CAR-00180	Gran Turismo 1	PS1	1997	IT	False
GT-CAR-00180	Gran Turismo 3	PS2	1997	IT	False
GT-CAR-00180	Gran Turismo 5	PS2	1997	IT	False
GT-CAR-00180	Gran Turismo 7	PS4/PS5	1997	IT	False
GT-CAR-00181	Gran Turismo 7	PS4/PS5	1997	IT	False
GT-CAR-00182	Gran Turismo 4	PS2	2007	DE	False
GT-CAR-00182	Gran Turismo 6	PS3	2006	DE	False
GT-CAR-00183	Gran Turismo 4	PS2	2009	FR	True
GT-CAR-00184	Gran Turismo 3	PS2	2013	FR	False
GT-CAR-00185	Gran Turismo 4	PS2	2007	FR	False
GT-CAR-00185	Gran Turismo 5	PS2	2006	FR	False
GT-CAR-00185	Gran Turismo 6	PS3	2010	FR	False
GT-CAR-00186	Gran Turismo 3	PS2	2011	DE	False
GT-CAR-00186	Gran Turismo 5	PS2	2008	DE	False
GT-CAR-00186	Gran Turismo 6	PS3	2011	DE	False
GT-CAR-00187	Gran Turismo 3	PS2	1997	DE	False
GT-CAR-00188	Gran Turismo 2	PS1	1997	JP	False
GT-CAR-00188	Gran Turismo 4	PS2	1997	JP	True
GT-CAR-00188	Gran Turismo 5	PS2	1997	JP	False
GT-CAR-00189	Gran Turismo 4	PS2	2020	DE	False
GT-CAR-00189	Gran Turismo 5	PS2	2021	DE	False
GT-CAR-00190	Gran Turismo 2	PS1	2005	UK	False
GT-CAR-00191	Gran Turismo 2	PS1	1997	JP	False
GT-CAR-00191	Gran Turismo 4	PS2	1999	JP	False
GT-CAR-00191	Gran Turismo 5	PS2	1997	JP	True
GT-CAR-00191	Gran Turismo 6	PS3	1997	JP	False
GT-CAR-00192	Gran Turismo 1	PS1	2016	DE	True
GT-CAR-00192	Gran Turismo 2	PS1	2020	DE	False
GT-CAR-00192	Gran Turismo 3	PS2	2018	DE	False
GT-CAR-00192	Gran Turismo 4	PS2	2020	DE	False
GT-CAR-00193	Gran Turismo 1	PS1	2021	UK	False
GT-CAR-00193	Gran Turismo 2	PS1	2019	UK	False
GT-CAR-00193	Gran Turismo 4	PS2	2020	UK	False
GT-CAR-00193	Gran Turismo 7	PS4/PS5	2019	UK	False
GT-CAR-00194	Gran Turismo 3	PS2	2011	DE	False
GT-CAR-00195	Gran Turismo 1	PS1	2004	DE	False
GT-CAR-00195	Gran Turismo 4	PS2	2004	DE	True
GT-CAR-00195	Gran Turismo 5	PS2	2004	DE	True
GT-CAR-00196	Gran Turismo 6	PS3	2017	JP	False
GT-CAR-00197	Gran Turismo 1	PS1	2015	DE	False
GT-CAR-00198	Gran Turismo 1	PS1	2002	JP	False
GT-CAR-00198	Gran Turismo 3	PS2	2005	JP	False
GT-CAR-00198	Gran Turismo 4	PS2	2006	JP	False
GT-CAR-00198	Gran Turismo 6	PS3	2002	JP	False
GT-CAR-00199	Gran Turismo 1	PS1	2016	IT	True
GT-CAR-00199	Gran Turismo 3	PS2	2015	IT	False
GT-CAR-00200	Gran Turismo 1	PS1	2019	FR	False
GT-CAR-00200	Gran Turismo 3	PS2	2019	FR	True
GT-CAR-00200	Gran Turismo 4	PS2	2015	FR	False
GT-CAR-00200	Gran Turismo 7	PS4/PS5	2019	FR	False
GT-CAR-00201	Gran Turismo 4	PS2	2006	JP	False
GT-CAR-00201	Gran Turismo 5	PS2	2007	JP	True
GT-CAR-00202	Gran Turismo 2	PS1	2017	JP	False
GT-CAR-00202	Gran Turismo 7	PS4/PS5	2017	JP	False
GT-CAR-00203	Gran Turismo 1	PS1	1997	JP	False
GT-CAR-00203	Gran Turismo 4	PS2	1997	JP	True
GT-CAR-00203	Gran Turismo 5	PS2	1997	JP	False
GT-CAR-00204	Gran Turismo 2	PS1	1997	UK	True
GT-CAR-00204	Gran Turismo 3	PS2	1997	UK	False
GT-CAR-00204	Gran Turismo 5	PS2	1997	UK	False
GT-CAR-00204	Gran Turismo 6	PS3	1997	UK	False
GT-CAR-00205	Gran Turismo 1	PS1	2011	JP	False
GT-CAR-00205	Gran Turismo 4	PS2	2010	JP	False
GT-CAR-00205	Gran Turismo 6	PS3	2008	JP	True
GT-CAR-00206	Gran Turismo 1	PS1	1997	US	False
GT-CAR-00206	Gran Turismo 3	PS2	1997	US	False
GT-CAR-00206	Gran Turismo 5	PS2	1997	US	False
GT-CAR-00207	Gran Turismo 2	PS1	2010	IT	False
GT-CAR-00208	Gran Turismo 4	PS2	1997	JP	False
GT-CAR-00209	Gran Turismo 5	PS2	2021	IT	False
GT-CAR-00209	Gran Turismo 6	PS3	2019	IT	True
GT-CAR-00209	Gran Turismo 7	PS4/PS5	2019	IT	False
GT-CAR-00210	Gran Turismo 3	PS2	2002	JP	False
GT-CAR-00210	Gran Turismo 4	PS2	2001	JP	False
GT-CAR-00210	Gran Turismo 5	PS2	2001	JP	False
GT-CAR-00210	Gran Turismo 7	PS4/PS5	2000	JP	False
GT-CAR-00211	Gran Turismo 1	PS1	1999	DE	True
GT-CAR-00212	Gran Turismo 3	PS2	2008	US	False
GT-CAR-00212	Gran Turismo 7	PS4/PS5	2004	US	True
GT-CAR-00213	Gran Turismo 2	PS1	2025	US	False
GT-CAR-00213	Gran Turismo 4	PS2	2024	US	False
GT-CAR-00214	Gran Turismo 2	PS1	2008	IT	False
GT-CAR-00214	Gran Turismo 3	PS2	2006	IT	False
GT-CAR-00214	Gran Turismo 4	PS2	2005	IT	False
GT-CAR-00214	Gran Turismo 7	PS4/PS5	2009	IT	False
GT-CAR-00215	Gran Turismo 2	PS1	2013	JP	False
GT-CAR-00215	Gran Turismo 4	PS2	2009	JP	False
GT-CAR-00215	Gran Turismo 7	PS4/PS5	2012	JP	False
GT-CAR-00216	Gran Turismo 6	PS3	2008	FR	False
GT-CAR-00217	Gran Turismo 1	PS1	2014	DE	False
GT-CAR-00217	Gran Turismo 3	PS2	2012	DE	False
GT-CAR-00217	Gran Turismo 6	PS3	2010	DE	True
GT-CAR-00218	Gran Turismo 2	PS1	1997	JP	False
GT-CAR-00219	Gran Turismo 3	PS2	2008	US	False
GT-CAR-00219	Gran Turismo 5	PS2	2006	US	False
GT-CAR-00220	Gran Turismo 4	PS2	1997	DE	False
GT-CAR-00221	Gran Turismo 2	PS1	1997	FR	False
GT-CAR-00222	Gran Turismo 2	PS1	1997	IT	True
GT-CAR-00222	Gran Turismo 4	PS2	1997	IT	False
GT-CAR-00222	Gran Turismo 6	PS3	1997	IT	True
GT-CAR-00222	Gran Turismo 7	PS4/PS5	1997	IT	False
GT-CAR-00223	Gran Turismo 1	PS1	2016	IT	False
GT-CAR-00223	Gran Turismo 4	PS2	2016	IT	True
GT-CAR-00224	Gran Turismo 5	PS2	2004	IT	True
GT-CAR-00225	Gran Turismo 1	PS1	2005	DE	True
GT-CAR-00225	Gran Turismo 5	PS2	2002	DE	False
GT-CAR-00226	Gran Turismo 1	PS1	1997	US	False
GT-CAR-00226	Gran Turismo 4	PS2	1997	US	True
GT-CAR-00226	Gran Turismo 5	PS2	1997	US	False
GT-CAR-00226	Gran Turismo 7	PS4/PS5	1997	US	False
GT-CAR-00227	Gran Turismo 1	PS1	1998	FR	False
GT-CAR-00227	Gran Turismo 4	PS2	1997	FR	False
GT-CAR-00227	Gran Turismo 5	PS2	1999	FR	False
GT-CAR-00228	Gran Turismo 2	PS1	2024	JP	False
GT-CAR-00228	Gran Turismo 3	PS2	2024	JP	False
GT-CAR-00229	Gran Turismo 2	PS1	2021	UK	False
GT-CAR-00229	Gran Turismo 3	PS2	2022	UK	True
GT-CAR-00229	Gran Turismo 6	PS3	2021	UK	False
GT-CAR-00230	Gran Turismo 1	PS1	2003	JP	False
GT-CAR-00230	Gran Turismo 2	PS1	2003	JP	False
GT-CAR-00230	Gran Turismo 3	PS2	2004	JP	False
GT-CAR-00230	Gran Turismo 7	PS4/PS5	2003	JP	False
GT-CAR-00231	Gran Turismo 1	PS1	1997	US	True
GT-CAR-00231	Gran Turismo 6	PS3	1997	US	False
GT-CAR-00231	Gran Turismo 7	PS4/PS5	1997	US	False
GT-CAR-00232	Gran Turismo 1	PS1	2022	DE	True
GT-CAR-00232	Gran Turismo 3	PS2	2022	DE	False
GT-CAR-00232	Gran Turismo 4	PS2	2025	DE	False
GT-CAR-00233	Gran Turismo 6	PS3	2003	JP	False
GT-CAR-00234	Gran Turismo 7	PS4/PS5	2005	IT	False
GT-CAR-00235	Gran Turismo 2	PS1	2015	IT	False
GT-CAR-00236	Gran Turismo 1	PS1	2012	UK	False
GT-CAR-00237	Gran Turismo 1	PS1	1997	FR	False
GT-CAR-00237	Gran Turismo 3	PS2	1997	FR	False
GT-CAR-00238	Gran Turismo 1	PS1	1997	FR	False
GT-CAR-00238	Gran Turismo 3	PS2	1997	FR	False
GT-CAR-00238	Gran Turismo 5	PS2	1997	FR	False
GT-CAR-00238	Gran Turismo 6	PS3	1997	FR	False
GT-CAR-00239	Gran Turismo 3	PS2	1997	US	False
GT-CAR-00240	Gran Turismo 1	PS1	2019	IT	True
GT-CAR-00240	Gran Turismo 4	PS2	2020	IT	False
GT-CAR-00241	Gran Turismo 3	PS2	1997	FR	False
GT-CAR-00241	Gran Turismo 5	PS2	1997	FR	False
GT-CAR-00242	Gran Turismo 1	PS1	1997	IT	False
GT-CAR-00242	Gran Turismo 2	PS1	1997	IT	False
GT-CAR-00242	Gran Turismo 6	PS3	1997	IT	False
GT-CAR-00243	Gran Turismo 4	PS2	1997	DE	True
GT-CAR-00244	Gran Turismo 2	PS1	2005	DE	False
GT-CAR-00244	Gran Turismo 5	PS2	2005	DE	False
GT-CAR-00245	Gran Turismo 1	PS1	2006	JP	False
GT-CAR-00245	Gran Turismo 2	PS1	2003	JP	False
GT-CAR-00245	Gran Turismo 6	PS3	2007	JP	False
GT-CAR-00245	Gran Turismo 7	PS4/PS5	2004	JP	False
GT-CAR-00246	Gran Turismo 2	PS1	2003	UK	False
GT-CAR-00246	Gran Turismo 3	PS2	2002	UK	False
GT-CAR-00246	Gran Turismo 4	PS2	2005	UK	True
GT-CAR-00246	Gran Turismo 5	PS2	2003	UK	False
GT-CAR-00247	Gran Turismo 1	PS1	2019	JP	False
GT-CAR-00247	Gran Turismo 2	PS1	2017	JP	False
GT-CAR-00247	Gran Turismo 6	PS3	2017	JP	False
GT-CAR-00248	Gran Turismo 1	PS1	1997	US	False
GT-CAR-00248	Gran Turismo 2	PS1	1999	US	False
GT-CAR-00248	Gran Turismo 5	PS2	2000	US	False
GT-CAR-00249	Gran Turismo 1	PS1	2022	JP	False
GT-CAR-00249	Gran Turismo 4	PS2	2022	JP	True
GT-CAR-00249	Gran Turismo 7	PS4/PS5	2023	JP	False
GT-CAR-00250	Gran Turismo 4	PS2	1997	JP	False
GT-CAR-00250	Gran Turismo 5	PS2	1997	JP	True
GT-CAR-00250	Gran Turismo 6	PS3	1997	JP	False
GT-CAR-00250	Gran Turismo 7	PS4/PS5	1997	JP	False
GT-CAR-00251	Gran Turismo 1	PS1	2005	FR	True
GT-CAR-00251	Gran Turismo 3	PS2	2008	FR	False
GT-CAR-00251	Gran Turismo 6	PS3	2005	FR	False
GT-CAR-00251	Gran Turismo 7	PS4/PS5	2006	FR	False
GT-CAR-00252	Gran Turismo 1	PS1	1997	FR	False
GT-CAR-00252	Gran Turismo 2	PS1	1997	FR	False
GT-CAR-00252	Gran Turismo 6	PS3	1997	FR	True
GT-CAR-00252	Gran Turismo 7	PS4/PS5	1997	FR	False
GT-CAR-00253	Gran Turismo 1	PS1	2002	JP	False
GT-CAR-00253	Gran Turismo 2	PS1	2005	JP	False
GT-CAR-00253	Gran Turismo 4	PS2	2005	JP	False
GT-CAR-00253	Gran Turismo 6	PS3	2004	JP	True
GT-CAR-00254	Gran Turismo 2	PS1	2025	DE	False
GT-CAR-00254	Gran Turismo 3	PS2	2025	DE	False
GT-CAR-00255	Gran Turismo 3	PS2	1999	US	False
GT-CAR-00256	Gran Turismo 1	PS1	1997	FR	True
GT-CAR-00256	Gran Turismo 4	PS2	1997	FR	False
GT-CAR-00256	Gran Turismo 6	PS3	1997	FR	False
GT-CAR-00256	Gran Turismo 7	PS4/PS5	1997	FR	False
GT-CAR-00257	Gran Turismo 1	PS1	1997	IT	True
GT-CAR-00257	Gran Turismo 5	PS2	1997	IT	False
GT-CAR-00258	Gran Turismo 1	PS1	2004	IT	False
GT-CAR-00258	Gran Turismo 3	PS2	2004	IT	False
GT-CAR-00258	Gran Turismo 4	PS2	2005	IT	False
GT-CAR-00258	Gran Turismo 6	PS3	2006	IT	False
GT-CAR-00259	Gran Turismo 2	PS1	2005	JP	False
GT-CAR-00259	Gran Turismo 3	PS2	2008	JP	False
GT-CAR-00259	Gran Turismo 5	PS2	2006	JP	False
GT-CAR-00259	Gran Turismo 6	PS3	2005	JP	False
GT-CAR-00260	Gran Turismo 1	PS1	2023	IT	False
GT-CAR-00260	Gran Turismo 5	PS2	2023	IT	False
GT-CAR-00261	Gran Turismo 7	PS4/PS5	1997	JP	False
GT-CAR-00262	Gran Turismo 2	PS1	2021	IT	False
GT-CAR-00262	Gran Turismo 5	PS2	2019	IT	False
GT-CAR-00262	Gran Turismo 7	PS4/PS5	2021	IT	False
GT-CAR-00263	Gran Turismo 2	PS1	1997	IT	False
GT-CAR-00263	Gran Turismo 5	PS2	1997	IT	False
GT-CAR-00263	Gran Turismo 6	PS3	1997	IT	False
GT-CAR-00263	Gran Turismo 7	PS4/PS5	1997	IT	False
GT-CAR-00264	Gran Turismo 3	PS2	2023	DE	False
GT-CAR-00264	Gran Turismo 7	PS4/PS5	2022	DE	False
GT-CAR-00265	Gran Turismo 3	PS2	1997	UK	False
GT-CAR-00265	Gran Turismo 6	PS3	1997	UK	True
GT-CAR-00265	Gran Turismo 7	PS4/PS5	1997	UK	False
GT-CAR-00266	Gran Turismo 1	PS1	2021	IT	False
GT-CAR-00267	Gran Turismo 1	PS1	2021	IT	False
GT-CAR-00267	Gran Turismo 2	PS1	2021	IT	False
GT-CAR-00267	Gran Turismo 4	PS2	2022	IT	False
GT-CAR-00267	Gran Turismo 5	PS2	2022	IT	True
GT-CAR-00268	Gran Turismo 2	PS1	1997	US	False
GT-CAR-00268	Gran Turismo 4	PS2	1997	US	True
GT-CAR-00268	Gran Turismo 7	PS4/PS5	1997	US	False
GT-CAR-00269	Gran Turismo 1	PS1	2004	IT	False
GT-CAR-00269	Gran Turismo 2	PS1	2004	IT	False
GT-CAR-00269	Gran Turismo 7	PS4/PS5	2003	IT	False
GT-CAR-00270	Gran Turismo 5	PS2	2003	JP	False
GT-CAR-00271	Gran Turismo 3	PS2	1999	IT	False
GT-CAR-00271	Gran Turismo 4	PS2	1999	IT	False
GT-CAR-00272	Gran Turismo 1	PS1	2020	FR	False
GT-CAR-00272	Gran Turismo 3	PS2	2024	FR	False
GT-CAR-00272	Gran Turismo 4	PS2	2023	FR	False
GT-CAR-00272	Gran Turismo 7	PS4/PS5	2023	FR	False
GT-CAR-00273	Gran Turismo 5	PS2	1997	JP	False
GT-CAR-00273	Gran Turismo 6	PS3	1997	JP	False
GT-CAR-00274	Gran Turismo 4	PS2	1997	DE	False
GT-CAR-00274	Gran Turismo 7	PS4/PS5	1997	DE	False
GT-CAR-00275	Gran Turismo 6	PS3	1997	FR	False
GT-CAR-00276	Gran Turismo 5	PS2	2000	DE	False
GT-CAR-00277	Gran Turismo 4	PS2	2023	IT	True
GT-CAR-00277	Gran Turismo 7	PS4/PS5	2022	IT	False
GT-CAR-00278	Gran Turismo 2	PS1	2012	DE	False
GT-CAR-00278	Gran Turismo 5	PS2	2013	DE	False
GT-CAR-00278	Gran Turismo 7	PS4/PS5	2012	DE	False
GT-CAR-00279	Gran Turismo 3	PS2	1997	IT	False
GT-CAR-00280	Gran Turismo 1	PS1	2013	FR	True
GT-CAR-00280	Gran Turismo 3	PS2	2017	FR	False
GT-CAR-00280	Gran Turismo 7	PS4/PS5	2013	FR	False
GT-CAR-00281	Gran Turismo 1	PS1	2017	UK	False
GT-CAR-00281	Gran Turismo 2	PS1	2018	UK	True
GT-CAR-00281	Gran Turismo 4	PS2	2019	UK	False
GT-CAR-00281	Gran Turismo 7	PS4/PS5	2019	UK	False
GT-CAR-00282	Gran Turismo 6	PS3	2013	US	False
GT-CAR-00283	Gran Turismo 4	PS2	1999	US	False
GT-CAR-00284	Gran Turismo 3	PS2	2004	IT	True
GT-CAR-00284	Gran Turismo 5	PS2	2001	IT	False
GT-CAR-00284	Gran Turismo 7	PS4/PS5	2002	IT	True
GT-CAR-00285	Gran Turismo 3	PS2	1997	DE	False
GT-CAR-00286	Gran Turismo 4	PS2	1997	FR	True
GT-CAR-00287	Gran Turismo 1	PS1	2023	FR	False
GT-CAR-00288	Gran Turismo 5	PS2	2008	JP	False
GT-CAR-00289	Gran Turismo 1	PS1	2003	IT	False
GT-CAR-00289	Gran Turismo 2	PS1	2002	IT	False
GT-CAR-00289	Gran Turismo 5	PS2	2001	IT	True
GT-CAR-00289	Gran Turismo 6	PS3	2003	IT	True
GT-CAR-00290	Gran Turismo 1	PS1	1997	US	False
GT-CAR-00290	Gran Turismo 3	PS2	1997	US	True
GT-CAR-00290	Gran Turismo 6	PS3	1997	US	False
GT-CAR-00290	Gran Turismo 7	PS4/PS5	1997	US	False
GT-CAR-00291	Gran Turismo 2	PS1	2023	JP	False
GT-CAR-00291	Gran Turismo 4	PS2	2021	JP	False
GT-CAR-00291	Gran Turismo 5	PS2	2021	JP	False
GT-CAR-00291	Gran Turismo 7	PS4/PS5	2023	JP	False
GT-CAR-00292	Gran Turismo 5	PS2	2013	US	True
GT-CAR-00293	Gran Turismo 1	PS1	1997	JP	False
GT-CAR-00293	Gran Turismo 6	PS3	1997	JP	True
GT-CAR-00293	Gran Turismo 7	PS4/PS5	1997	JP	False
GT-CAR-00294	Gran Turismo 1	PS1	1999	IT	False
GT-CAR-00294	Gran Turismo 4	PS2	1998	IT	False
GT-CAR-00295	Gran Turismo 4	PS2	1997	US	False
GT-CAR-00295	Gran Turismo 6	PS3	1997	US	True
GT-CAR-00296	Gran Turismo 2	PS1	2020	FR	False
GT-CAR-00296	Gran Turismo 3	PS2	2024	FR	False
GT-CAR-00296	Gran Turismo 5	PS2	2021	FR	True
GT-CAR-00296	Gran Turismo 7	PS4/PS5	2024	FR	False
GT-CAR-00297	Gran Turismo 2	PS1	2024	JP	False
GT-CAR-00297	Gran Turismo 3	PS2	2021	JP	False
GT-CAR-00297	Gran Turismo 4	PS2	2024	JP	True
GT-CAR-00297	Gran Turismo 5	PS2	2024	JP	False
GT-CAR-00298	Gran Turismo 3	PS2	2006	FR	False
GT-CAR-00298	Gran Turismo 4	PS2	2003	FR	False
GT-CAR-00299	Gran Turismo 1	PS1	1997	US	False
GT-CAR-00299	Gran Turismo 3	PS2	1997	US	False
GT-CAR-00299	Gran Turismo 6	PS3	1997	US	False
GT-CAR-00300	Gran Turismo 2	PS1	1997	JP	False
GT-CAR-00300	Gran Turismo 5	PS2	1997	JP	False
GT-CAR-00301	Gran Turismo 2	PS1	1997	FR	False
GT-CAR-00301	Gran Turismo 5	PS2	1997	FR	True
GT-CAR-00301	Gran Turismo 7	PS4/PS5	1997	FR	False
GT-CAR-00302	Gran Turismo 2	PS1	2012	DE	False
GT-CAR-00302	Gran Turismo 4	PS2	2014	DE	True
GT-CAR-00303	Gran Turismo 1	PS1	2009	JP	True
GT-CAR-00303	Gran Turismo 4	PS2	2012	JP	False
GT-CAR-00303	Gran Turismo 5	PS2	2009	JP	False
GT-CAR-00303	Gran Turismo 6	PS3	2009	JP	False
GT-CAR-00304	Gran Turismo 2	PS1	1997	JP	False
GT-CAR-00304	Gran Turismo 4	PS2	1997	JP	False
GT-CAR-00304	Gran Turismo 5	PS2	1997	JP	False
GT-CAR-00305	Gran Turismo 1	PS1	2004	FR	False
GT-CAR-00305	Gran Turismo 2	PS1	2003	FR	False
GT-CAR-00305	Gran Turismo 4	PS2	2001	FR	False
GT-CAR-00305	Gran Turismo 7	PS4/PS5	2004	FR	False
GT-CAR-00306	Gran Turismo 1	PS1	2014	DE	False
GT-CAR-00306	Gran Turismo 2	PS1	2014	DE	False
GT-CAR-00306	Gran Turismo 3	PS2	2013	DE	False
GT-CAR-00306	Gran Turismo 7	PS4/PS5	2015	DE	True
GT-CAR-00307	Gran Turismo 2	PS1	1997	US	False
GT-CAR-00307	Gran Turismo 5	PS2	1997	US	False
GT-CAR-00307	Gran Turismo 7	PS4/PS5	1997	US	True
GT-CAR-00308	Gran Turismo 1	PS1	2014	JP	False
GT-CAR-00308	Gran Turismo 3	PS2	2012	JP	False
GT-CAR-00308	Gran Turismo 5	PS2	2012	JP	False
GT-CAR-00309	Gran Turismo 3	PS2	2004	JP	False
GT-CAR-00310	Gran Turismo 1	PS1	2020	JP	False
GT-CAR-00310	Gran Turismo 6	PS3	2017	JP	False
GT-CAR-00310	Gran Turismo 7	PS4/PS5	2017	JP	False
GT-CAR-00311	Gran Turismo 3	PS2	2012	JP	False
GT-CAR-00311	Gran Turismo 5	PS2	2009	JP	False
GT-CAR-00311	Gran Turismo 7	PS4/PS5	2009	JP	False
GT-CAR-00312	Gran Turismo 2	PS1	2024	DE	False
GT-CAR-00312	Gran Turismo 3	PS2	2020	DE	False
GT-CAR-00312	Gran Turismo 5	PS2	2020	DE	False
GT-CAR-00312	Gran Turismo 6	PS3	2020	DE	False
GT-CAR-00313	Gran Turismo 1	PS1	2014	JP	False
GT-CAR-00313	Gran Turismo 3	PS2	2014	JP	False
GT-CAR-00313	Gran Turismo 4	PS2	2010	JP	True
GT-CAR-00314	Gran Turismo 4	PS2	2019	FR	False
GT-CAR-00315	Gran Turismo 2	PS1	2008	UK	False
GT-CAR-00315	Gran Turismo 4	PS2	2006	UK	False
GT-CAR-00316	Gran Turismo 1	PS1	2000	DE	False
GT-CAR-00316	Gran Turismo 2	PS1	1998	DE	True
GT-CAR-00316	Gran Turismo 3	PS2	2000	DE	False
GT-CAR-00316	Gran Turismo 5	PS2	2001	DE	False
GT-CAR-00317	Gran Turismo 4	PS2	2000	US	False
GT-CAR-00317	Gran Turismo 5	PS2	1998	US	False
GT-CAR-00317	Gran Turismo 6	PS3	1999	US	False
GT-CAR-00317	Gran Turismo 7	PS4/PS5	2000	US	False
GT-CAR-00318	Gran Turismo 4	PS2	1997	JP	False
GT-CAR-00318	Gran Turismo 5	PS2	1997	JP	False
GT-CAR-00319	Gran Turismo 2	PS1	2006	US	False
GT-CAR-00319	Gran Turismo 7	PS4/PS5	2009	US	False
GT-CAR-00320	Gran Turismo 1	PS1	2012	FR	False
GT-CAR-00320	Gran Turismo 3	PS2	2012	FR	True
GT-CAR-00321	Gran Turismo 1	PS1	2000	US	True
GT-CAR-00321	Gran Turismo 2	PS1	1997	US	False
GT-CAR-00321	Gran Turismo 5	PS2	1997	US	False
GT-CAR-00322	Gran Turismo 1	PS1	2020	FR	False
GT-CAR-00322	Gran Turismo 3	PS2	2018	FR	True
GT-CAR-00322	Gran Turismo 5	PS2	2019	FR	False
GT-CAR-00322	Gran Turismo 6	PS3	2016	FR	True
GT-CAR-00323	Gran Turismo 1	PS1	2018	IT	False
GT-CAR-00323	Gran Turismo 4	PS2	2017	IT	True
GT-CAR-00323	Gran Turismo 6	PS3	2016	IT	True
GT-CAR-00324	Gran Turismo 3	PS2	1999	IT	True
GT-CAR-00325	Gran Turismo 4	PS2	1997	UK	False
GT-CAR-00325	Gran Turismo 5	PS2	1997	UK	False
GT-CAR-00325	Gran Turismo 6	PS3	1997	UK	False
GT-CAR-00326	Gran Turismo 2	PS1	2018	UK	False
GT-CAR-00327	Gran Turismo 6	PS3	2009	JP	False
GT-CAR-00327	Gran Turismo 7	PS4/PS5	2007	JP	True
GT-CAR-00328	Gran Turismo 3	PS2	2017	UK	False
GT-CAR-00328	Gran Turismo 7	PS4/PS5	2017	UK	False
GT-CAR-00329	Gran Turismo 3	PS2	2022	IT	False
GT-CAR-00329	Gran Turismo 4	PS2	2021	IT	False
GT-CAR-00329	Gran Turismo 6	PS3	2023	IT	False
GT-CAR-00330	Gran Turismo 7	PS4/PS5	1998	FR	False
GT-CAR-00331	Gran Turismo 2	PS1	2015	IT	False
GT-CAR-00331	Gran Turismo 3	PS2	2013	IT	False
GT-CAR-00331	Gran Turismo 6	PS3	2015	IT	False
GT-CAR-00331	Gran Turismo 7	PS4/PS5	2012	IT	False
GT-CAR-00332	Gran Turismo 1	PS1	2000	FR	False
GT-CAR-00332	Gran Turismo 3	PS2	2001	FR	False
GT-CAR-00332	Gran Turismo 7	PS4/PS5	2001	FR	False
GT-CAR-00333	Gran Turismo 2	PS1	2002	JP	True
GT-CAR-00333	Gran Turismo 3	PS2	2000	JP	False
GT-CAR-00333	Gran Turismo 4	PS2	2000	JP	False
GT-CAR-00334	Gran Turismo 2	PS1	1997	IT	True
GT-CAR-00335	Gran Turismo 4	PS2	2010	US	True
GT-CAR-00336	Gran Turismo 2	PS1	2019	JP	False
GT-CAR-00336	Gran Turismo 3	PS2	2017	JP	False
GT-CAR-00336	Gran Turismo 5	PS2	2016	JP	False
GT-CAR-00336	Gran Turismo 7	PS4/PS5	2015	JP	False
GT-CAR-00337	Gran Turismo 1	PS1	2015	JP	False
GT-CAR-00337	Gran Turismo 4	PS2	2016	JP	False
GT-CAR-00337	Gran Turismo 5	PS2	2014	JP	False
GT-CAR-00338	Gran Turismo 1	PS1	2002	DE	True
GT-CAR-00338	Gran Turismo 4	PS2	2002	DE	False
GT-CAR-00338	Gran Turismo 5	PS2	2000	DE	False
GT-CAR-00339	Gran Turismo 2	PS1	2010	UK	False
GT-CAR-00339	Gran Turismo 5	PS2	2008	UK	False
GT-CAR-00339	Gran Turismo 6	PS3	2009	UK	False
GT-CAR-00339	Gran Turismo 7	PS4/PS5	2009	UK	True
GT-CAR-00340	Gran Turismo 2	PS1	2006	IT	False
GT-CAR-00340	Gran Turismo 4	PS2	2004	IT	True
GT-CAR-00341	Gran Turismo 2	PS1	2006	JP	False
GT-CAR-00341	Gran Turismo 5	PS2	2006	JP	False
GT-CAR-00342	Gran Turismo 4	PS2	2009	UK	False
GT-CAR-00342	Gran Turismo 5	PS2	2011	UK	False
GT-CAR-00343	Gran Turismo 2	PS1	1997	JP	False
GT-CAR-00343	Gran Turismo 5	PS2	1997	JP	False
GT-CAR-00343	Gran Turismo 6	PS3	1997	JP	False
GT-CAR-00343	Gran Turismo 7	PS4/PS5	1997	JP	False
GT-CAR-00344	Gran Turismo 1	PS1	2021	FR	False
GT-CAR-00344	Gran Turismo 2	PS1	2021	FR	False
GT-CAR-00344	Gran Turismo 7	PS4/PS5	2021	FR	False
GT-CAR-00345	Gran Turismo 2	PS1	1998	IT	False
GT-CAR-00345	Gran Turismo 4	PS2	1997	IT	False
